Filename,Original,Translate
trad_divina_commedia_paradiso_1_26.csv,che la prima virtù creasse mai”.,"Che mai la prima virtù ha creato."""
trad_divina_commedia_paradiso_1_26.csv,Come la fronda che flette la cima,Anche quando il ramo che scende piega la sua parte superiore
trad_divina_commedia_paradiso_1_26.csv,"nel transito del vento, e poi si leva","Al transito del vento, e poi viene sollevato"
trad_divina_commedia_paradiso_1_26.csv,"per la propria virtù che la soblima,","Con la sua stessa virtù, che lo inclina verso l'alto,"
trad_divina_commedia_paradiso_1_26.csv,"fec'io in tanto in quant'ella diceva,","Lo stesso ho fatto io, mentre lei stava parlando,"
trad_divina_commedia_paradiso_1_26.csv,"stupendo, e poi mi rifece sicuro","Essere stupito, e poi sono stato fatto audace"
trad_divina_commedia_paradiso_1_26.csv,un disio di parlare ond'ïo ardeva.,Con il desiderio di parlare con chi ho bruciato.
trad_divina_commedia_paradiso_1_26.csv,E cominciai: “O pomo che maturo,"E cominciai: ""O mela, quella matura"
trad_divina_commedia_paradiso_1_26.csv,"solo prodotto fosti, o padre antico","Da solo è stato prodotto, o padre antico,"
trad_divina_commedia_paradiso_1_26.csv,"a cui ciascuna sposa è figlia e nuro,","Alla quale ogni moglie è figlia e nuora,"
trad_divina_commedia_paradiso_1_26.csv,divoto quanto posso a te supplìco,Devotamente come posso ti supplico
trad_divina_commedia_paradiso_1_26.csv,"perché mi parli: tu vedi mia voglia,",perché tu mi parli; tu vedi il mio desiderio;
trad_divina_commedia_paradiso_1_26.csv,e per udirti tosto non la dico”.,"E io, per ascoltarti in fretta, non lo dico."""
trad_divina_commedia_paradiso_1_26.csv,"Talvolta un animal coverto broglia,","A volte un animale, quando coperto, lotta"
trad_divina_commedia_paradiso_1_26.csv,sì che l'affetto convien che si paia,"In modo che il suo impulso deve essere evidente,"
trad_divina_commedia_paradiso_1_26.csv,per lo seguir che face a lui la 'nvoglia;,A causa della wrappage che lo segue;
trad_divina_commedia_paradiso_1_26.csv,e similmente l'anima primaia,E allo stesso modo l'anima primitiva
trad_divina_commedia_paradiso_1_26.csv,mi facea trasparer per la coverta,Mi sono spiegato bene la sua copertura.
trad_divina_commedia_paradiso_1_26.csv,quant'ella a compiacermi venìa gaia.,E' stato entusiasmante darmi piacere.
trad_divina_commedia_paradiso_1_26.csv,Indi spirò: “Sanz'essermi proferta,"Allora soffiò: ""Senza che tu me lo dicessi,"
trad_divina_commedia_paradiso_1_26.csv,"da te, la voglia tua discerno meglio",La tua inclinazione è meglio discernere
trad_divina_commedia_paradiso_1_26.csv,che tu qualunque cosa t'è più certa;,di te tutto quello che è sicuro per te;
trad_divina_commedia_paradiso_1_26.csv,perch'io la veggio nel verace speglio,"Lo vedo infatti nello specchio veritiero,"
trad_divina_commedia_paradiso_1_26.csv,"che fa di sé pareglio a l'altre cose,","Colui che da Se stesso tutto fa parhelion,"
trad_divina_commedia_paradiso_1_26.csv,e nulla face lui di sé pareglio.,E nessuno lo fa parhelion di se stesso.
trad_divina_commedia_paradiso_1_26.csv,Tu vuogli udir quant'è che Dio mi puose,# You fain you wouldst hear than long ago Dio mi ha messo #
trad_divina_commedia_paradiso_1_26.csv,"ne l'eccelso giardino, ove costei","All'interno dell'alto giardino, dove questa Signora"
trad_divina_commedia_paradiso_1_26.csv,"a così lunga scala ti dispuose,",A tanto a lungo una scalinata si è disposto.
trad_divina_commedia_paradiso_1_26.csv,"e quanto fu diletto a li occhi miei,","E quanto tempo ai miei occhi è stato un piacere,"
trad_divina_commedia_paradiso_1_26.csv,"e la propria cagion del gran disdegno,","e della grande disdegna della giusta causa,"
trad_divina_commedia_paradiso_1_26.csv,e l'idïoma ch'usai e che fei.,E il linguaggio che ho usato e che ho fatto.
trad_divina_commedia_paradiso_1_26.csv,"Or, figliuol mio, non il gustar del legno","Ora, figlio mio, la degustazione dell'albero"
trad_divina_commedia_paradiso_1_26.csv,"fu per sé la cagion di tanto essilio,","Non è stato di per sé causa di così grande esilio,"
trad_divina_commedia_paradiso_1_26.csv,ma solamente il trapassar del segno.,Ma solo l'avanzata dei limiti.
trad_divina_commedia_paradiso_1_26.csv,"Quindi onde mosse tua donna Virgilio,","Là, da dove la tua Signora ha spostato Virgilio,"
trad_divina_commedia_paradiso_1_26.csv,quattromilia trecento e due volumi,Quattromilatrecentodue circuiti
trad_divina_commedia_paradiso_1_26.csv,di sol desiderai questo concilio;,"Realizzato dal sole, questo Concilio ho desiderato;"
trad_divina_commedia_paradiso_1_26.csv,e vidi lui tornare a tutt'i lumi,E lui ho visto tornare a tutte le luci
trad_divina_commedia_paradiso_1_26.csv,de la sua strada novecento trenta,"Della sua strada novecento volte e trenta,"
trad_divina_commedia_paradiso_1_26.csv,"fïate, mentre ch'ïo in terra fu'mi.",Mentre io ero sulla terra in agguato.
trad_divina_commedia_paradiso_1_26.csv,La lingua ch'io parlai fu tutta spenta,La lingua che ho parlato era abbastanza estinta
trad_divina_commedia_paradiso_1_26.csv,innanzi che a l'ovra inconsummabile,Prima che nel lavoro interminabile
trad_divina_commedia_paradiso_1_26.csv,fosse la gente di Nembròt attenta:,Le persone sotto Nimrod erano occupate;
trad_divina_commedia_paradiso_1_26.csv,"ché nullo effetto mai razïonabile,",Per mai più risultato del ragionamento
trad_divina_commedia_paradiso_1_26.csv,per lo piacere uman che rinovella,"(A causa del piacere umano che cambia,"
trad_divina_commedia_paradiso_1_26.csv,"seguendo il cielo, sempre fu durabile.",Obbediente al cielo) era durevole.
trad_divina_commedia_paradiso_1_26.csv,Opera naturale è ch'uom favella;,Un'azione naturale è che l'uomo parla;
trad_divina_commedia_paradiso_1_26.csv,"ma così o così, natura lascia","Ma se così o così, la natura lascia"
trad_divina_commedia_paradiso_1_26.csv,poi fare a voi secondo che v'abbella.,"Alla tua arte, come meglio ti pare."
trad_divina_commedia_paradiso_1_26.csv,"Pria ch'i' scendessi a l'infernale ambascia,","Se io scendessi all'angoscia infernale,"
trad_divina_commedia_paradiso_1_26.csv,I s'appellava in terra il sommo bene,"'El' era sulla terra il nome del Bene Capo,"
trad_divina_commedia_paradiso_1_26.csv,onde vien la letizia che mi fascia;,Da chi viene tutta la gioia che mi avvolge
trad_divina_commedia_paradiso_1_26.csv,"e El si chiamò poi: e ciò convene,","'Eli' allora è stato chiamato, ed è giusto,"
trad_divina_commedia_paradiso_1_26.csv,ché l'uso d'i mortali è come fronda,Perché l'uso degli uomini è come una foglia
trad_divina_commedia_paradiso_1_26.csv,"in ramo, che sen va e altra vene.","Su bough, che va e un altro cometh."
trad_divina_commedia_paradiso_1_26.csv,"Nel monte che si leva più da l'onda,",Sul monte più alto dell'onda
trad_divina_commedia_paradiso_1_26.csv,"fu' io, con vita pura e disonesta,","Ero risorto, nella vita o puro o peccaminoso,"
trad_divina_commedia_paradiso_1_26.csv,"da la prim'ora a quella che seconda,","dalla prima ora a quella che è la seconda,"
trad_divina_commedia_paradiso_1_26.csv,"come 'l sol muta quadra, l'ora sesta”.","Mentre il sole cambia quadrante, al sesto."""
trad_divina_commedia_paradiso_1_27.csv,"'Al Padre, al Figlio, a lo Spirito Santo',","""Gloria al Padre, al Figlio,"
trad_divina_commedia_paradiso_1_27.csv,"cominciò, 'gloria!', tutto 'l paradiso,","E lo Spirito Santo!"" tutto il Paradiso cominciò,"
trad_divina_commedia_paradiso_1_27.csv,sì che m'inebrïava il dolce canto.,Cosi' che la melodia mi abbia inebriato.
trad_divina_commedia_paradiso_1_27.csv,Ciò ch'io vedeva mi sembiava un riso,Quello che vedevo mi sembrava un sorriso.
trad_divina_commedia_paradiso_1_27.csv,de l'universo; per che mia ebbrezza,"dell'universo, per la mia inebriazione"
trad_divina_commedia_paradiso_1_27.csv,intrava per l'udire e per lo viso.,Trovato l'ingresso attraverso l'udito e la vista.
trad_divina_commedia_paradiso_1_27.csv,Oh gioia! oh ineffabile allegrezza!,"O gioia, o gioia inesprimibile!"
trad_divina_commedia_paradiso_1_27.csv,oh vita intègra d'amore e di pace!,O perfetta vita d'amore e di pace!
trad_divina_commedia_paradiso_1_27.csv,oh sanza brama sicura ricchezza!,O ricchezze senza angosciarsi al sicuro!
trad_divina_commedia_paradiso_1_27.csv,Dinanzi a li occhi miei le quattro face,Prima che i miei occhi fossero in piedi le quattro torce
trad_divina_commedia_paradiso_1_27.csv,"stavano accese, e quella che pria venne","Accentuato, e colui che prima era venuto"
trad_divina_commedia_paradiso_1_27.csv,"incominciò a farsi più vivace,",Cominciò a rendersi più luminoso;
trad_divina_commedia_paradiso_1_27.csv,"e tal ne la sembianza sua divenne,",E anche così in parvenza divenne
trad_divina_commedia_paradiso_1_27.csv,"qual diverrebbe Iove, s'elli e Marte","Come Giove sarebbe diventato, se lui e Marte"
trad_divina_commedia_paradiso_1_27.csv,fossero augelli e cambiassersi penne.,"Erano uccelli, e dovrebbero scambiare le loro piume."
trad_divina_commedia_paradiso_1_27.csv,"La provedenza, che quivi comparte","Quella Provvidenza, che qui distribuisce"
trad_divina_commedia_paradiso_1_27.csv,"vice e officio, nel beato coro","Stagione e servizio, nel coro benedetto"
trad_divina_commedia_paradiso_1_27.csv,"silenzio posto avea da ogne parte,",Aveva il silenzio da ogni parte imposto.
trad_divina_commedia_paradiso_1_27.csv,"quand'ïo udi': “Se io mi trascoloro,","Quando ho sentito dire: ""Se il mio colore cambia,"
trad_divina_commedia_paradiso_1_27.csv,"non ti maravigliar, ché, dicend'io,","Non meravigliatevi di esso, perché mentre sto parlando"
trad_divina_commedia_paradiso_1_27.csv,vedrai trascolorar tutti costoro.,Vedrai tutti questi cambiamenti di colore.
trad_divina_commedia_paradiso_1_27.csv,"Quelli ch'usurpa in terra il luogo mio,","Colui che usurpa sulla terra il mio luogo,"
trad_divina_commedia_paradiso_1_27.csv,"il luogo mio, il luogo mio che vaca","Il mio posto, il mio posto, che è diventato vacante"
trad_divina_commedia_paradiso_1_27.csv,"ne la presenza del Figliuol di Dio,","Davanti alla presenza del Figlio di Dio,"
trad_divina_commedia_paradiso_1_27.csv,fatt'ha del cimitero mio cloaca,Ha del mio cimitero fatto una fogna
trad_divina_commedia_paradiso_1_27.csv,del sangue e de la puzza; onde 'l perverso,"di sangue e di puzza, per mezzo del Perverso,"
trad_divina_commedia_paradiso_1_27.csv,"che cadde di qua sù, là giù si placa”.","Chi è caduto da qui, sotto c'è placato!"""
trad_divina_commedia_paradiso_1_27.csv,Di quel color che per lo sole avverso,"Con lo stesso colore che, per effetto del sole,"
trad_divina_commedia_paradiso_1_27.csv,"nube dipigne da sera e da mane,","Dipinge le nuvole alla sera o alla mattina,"
trad_divina_commedia_paradiso_1_27.csv,vid'ïo allora tutto 'l ciel cosperso.,Vidi allora tutto il cielo soffuso.
trad_divina_commedia_paradiso_1_27.csv,E come donna onesta che permane,"E come una donna modesta, che dimora"
trad_divina_commedia_paradiso_1_27.csv,"di sé sicura, e per l'altrui fallanza,","Sicura di se' stessa, e in un altro fallimento..."
trad_divina_commedia_paradiso_1_27.csv,"pur ascoltando, timida si fane,","Dall'ascolto solo, Timorous diventa,"
trad_divina_commedia_paradiso_1_27.csv,così Beatrice trasmutò sembianza;,Così anche Beatrice cambiò volto;
trad_divina_commedia_paradiso_1_27.csv,e tale eclissi credo che 'n ciel fue,"E credo che il paradiso fosse una tale eclissi,"
trad_divina_commedia_paradiso_1_27.csv,quando patì la supprema possanza.,Quando subì l'Onnipotenza suprema;
trad_divina_commedia_paradiso_1_27.csv,Poi procedetter le parole sue,In seguito proseguì le sue parole
trad_divina_commedia_paradiso_1_27.csv,"con voce tanto da sé trasmutata,","Con tanta voce trasmutata da se stessa,"
trad_divina_commedia_paradiso_1_27.csv,che la sembianza non si mutò piùe:,Lo stesso aspetto non è stato più cambiato.
trad_divina_commedia_paradiso_1_27.csv,“Non fu la sposa di Cristo allevata,"""Lo sposo di Cristo non ha mai nutrito"
trad_divina_commedia_paradiso_1_27.csv,"del sangue mio, di Lin, di quel di Cleto,","Sul mio sangue, su Linus e su Cletus,"
trad_divina_commedia_paradiso_1_27.csv,per essere ad acquisto d'oro usata;,da utilizzare per l'acquisizione dell'oro;
trad_divina_commedia_paradiso_1_27.csv,ma per acquisto d'esto viver lieto,Ma nell'acquisizione di questa deliziosa vita
trad_divina_commedia_paradiso_1_27.csv,e Sisto e Pïo e Calisto e Urbano,"Sisto e Pio, Urbano e Calixto,"
trad_divina_commedia_paradiso_1_27.csv,sparser lo sangue dopo molto fleto.,"Dopo molti lamenti, versato il loro sangue."
trad_divina_commedia_paradiso_1_27.csv,Non fu nostra intenzion ch'a destra mano,Il nostro scopo non era che alla mano destra
trad_divina_commedia_paradiso_1_27.csv,"d'i nostri successor parte sedesse,",Dei nostri successori dovrebbero essere in parte seduti
trad_divina_commedia_paradiso_1_27.csv,parte da l'altra del popol cristiano;,"Il popolo cristiano, in parte sull'altro;"
trad_divina_commedia_paradiso_1_27.csv,"né che le chiavi che mi fuor concesse,",Né che le chiavi che erano a me confidato
trad_divina_commedia_paradiso_1_27.csv,divenisser signaculo in vessillo,"Se dovesse diventare l'escutcheon su uno striscione,"
trad_divina_commedia_paradiso_1_27.csv,che contra battezzati combattesse;,Che dovrebbe fare la guerra a coloro che sono battezzati;
trad_divina_commedia_paradiso_1_27.csv,né ch'io fossi figura di sigillo,Nemmeno io saro' fatta la figura di un sigillo.
trad_divina_commedia_paradiso_1_27.csv,"a privilegi venduti e mendaci,","Ai privilegi venali e mendaci,"
trad_divina_commedia_paradiso_1_27.csv,ond'io sovente arrosso e disfavillo.,Dove spesso arrossisco e flash con il fuoco.
trad_divina_commedia_paradiso_1_27.csv,In vesta di pastor lupi rapaci,In abito di pastori i lupi rapaci
trad_divina_commedia_paradiso_1_27.csv,si veggion di qua sù per tutti i paschi:,Sono visti da qui sopra tutti i pascoli!
trad_divina_commedia_paradiso_1_27.csv,"o difesa di Dio, perché pur giaci?","O ira di Dio, perché dormi ancora?"
trad_divina_commedia_paradiso_1_27.csv,Del sangue nostro Caorsini e Guaschi,Per bere il nostro sangue le Caorsine e i Gascon
trad_divina_commedia_paradiso_1_27.csv,"s'apparecchian di bere: o buon principio,","O buon inizio,"
trad_divina_commedia_paradiso_1_27.csv,a che vil fine convien che tu caschi!,A quanto dev'essere vile un fine che tu abbia bisogno di cadere!
trad_divina_commedia_paradiso_1_27.csv,"Ma l'alta provedenza, che con Scipio","Ma l'alta Provvidenza, che con Scipio"
trad_divina_commedia_paradiso_1_27.csv,"difese a Roma la gloria del mondo,","A Roma la gloria del mondo ha difeso,"
trad_divina_commedia_paradiso_1_27.csv,"soccorrà tosto, sì com'io concipio;","Porterà rapidamente aiuto, come io concepisco;"
trad_divina_commedia_paradiso_1_27.csv,"e tu, figliuol, che per lo mortal pondo","E tu, figlio mio, che per il tuo peso mortale"
trad_divina_commedia_paradiso_1_27.csv,"ancor giù tornerai, apri la bocca,","Shalt giù tornare di nuovo, aprire la bocca;"
trad_divina_commedia_paradiso_1_27.csv,e non asconder quel ch'io non ascondo”.,"Ciò che io non nascondo, tu non nascondi."""
trad_divina_commedia_paradiso_1_27.csv,Sì come di vapor gelati fiocca,Come per le cadute dei vapori congelati
trad_divina_commedia_paradiso_1_27.csv,"in giuso l'aere nostro, quando 'l corno","In fiocchi la nostra atmosfera, a che ora il corno"
trad_divina_commedia_paradiso_1_27.csv,"de la capra del ciel col sol si tocca,","Della capra celeste tocca il sole,"
trad_divina_commedia_paradiso_1_27.csv,in sù vid'io così l'etera addorno,In alto in tale array ho visto l'etere
trad_divina_commedia_paradiso_1_27.csv,farsi e fioccar di vapor trïunfanti,"Diventa, e fiocca con i vapori trionfanti,"
trad_divina_commedia_paradiso_1_27.csv,che fatto avien con noi quivi soggiorno.,"Che li', insieme a noi, era rimasto."
trad_divina_commedia_paradiso_1_27.csv,"Lo viso mio seguiva i suoi sembianti,","La mia vista stava seguendo le loro sembianze,"
trad_divina_commedia_paradiso_1_27.csv,"e seguì fin che 'l mezzo, per lo molto,","e seguì fino al mezzo, per eccesso,"
trad_divina_commedia_paradiso_1_27.csv,li tolse il trapassar del più avanti.,Il passaggio più lontano ha preso da esso;
trad_divina_commedia_paradiso_1_27.csv,"Onde la donna, che mi vide assolto","Dove la Signora, che mi ha visto liberato"
trad_divina_commedia_paradiso_1_27.csv,"de l'attendere in sù, mi disse: “Adima","Dal guardare verso l'alto, mi disse: ""Cast giù"
trad_divina_commedia_paradiso_1_27.csv,il viso e guarda come tu se' vòlto”.,"La tua vista e guarda quanto sei lontano."""
trad_divina_commedia_paradiso_1_27.csv,Da l'ora ch'ïo avea guardato prima,"Fin dalla prima volta che ho guardato verso il basso,"
trad_divina_commedia_paradiso_1_27.csv,i' vidi mosso me per tutto l'arco,Ho visto che avevo attraversato tutto l'arco
trad_divina_commedia_paradiso_1_27.csv,che fa dal mezzo al fine il primo clima;,che il primo clima fa da mezzo alla fine;
trad_divina_commedia_paradiso_1_27.csv,sì ch'io vedea di là da Gade il varco,Cosi' ho visto la folle traccia di Ulisse.
trad_divina_commedia_paradiso_1_27.csv,"folle d'Ulisse, e di qua presso il lito","Passato Gades, e da questo lato, ben vicino alla riva"
trad_divina_commedia_paradiso_1_27.csv,nel qual si fece Europa dolce carco.,Divenne così Europa un dolce fardello.
trad_divina_commedia_paradiso_1_27.csv,E più mi fora discoverto il sito,E di questo piano d'aia il sito a me
trad_divina_commedia_paradiso_1_27.csv,di questa aiuola; ma 'l sol procedea,"Erano più svelati, ma il sole stava procedendo"
trad_divina_commedia_paradiso_1_27.csv,sotto i mie' piedi un segno e più partito.,"Sotto i miei piedi, un segno e più rimosso."
trad_divina_commedia_paradiso_1_27.csv,"La mente innamorata, che donnea","La mia mente è innamorata, che sta impazzendo"
trad_divina_commedia_paradiso_1_27.csv,"con la mia donna sempre, di ridure","In ogni momento con la mia Signora, per riportare indietro"
trad_divina_commedia_paradiso_1_27.csv,ad essa li occhi più che mai ardea;,Per lei i miei occhi erano più che mai ardenti.
trad_divina_commedia_paradiso_1_27.csv,e se natura o arte fé pasture,E se l'Arte o la Natura hanno fatto l'esca
trad_divina_commedia_paradiso_1_27.csv,"da pigliare occhi, per aver la mente,","Per catturare gli occhi e così possedere la mente,"
trad_divina_commedia_paradiso_1_27.csv,"in carne umana o ne le sue pitture,","Nella carne umana o nel suo ritratto,"
trad_divina_commedia_paradiso_1_27.csv,"tutte adunate, parrebber nïente",Tutti uniti insieme apparirebbero come nought
trad_divina_commedia_paradiso_1_27.csv,"ver' lo piacer divin che mi refulse,",Alla divina delizia che risplendeva su di me
trad_divina_commedia_paradiso_1_27.csv,quando mi volsi al suo viso ridente.,Quando alla sua faccia sorridente mi girai.
trad_divina_commedia_paradiso_1_27.csv,"E la virtù che lo sguardo m'indulse,",La virtù che il suo sguardo mi ha dotato di
trad_divina_commedia_paradiso_1_27.csv,del bel nido di Leda mi divelse,"Dal bel nido di Leda mi ha strappato,"
trad_divina_commedia_paradiso_1_27.csv,e nel ciel velocissimo m'impulse.,E nel più rapido dei cieli mi spinse.
trad_divina_commedia_paradiso_1_27.csv,Le parti sue vivissime ed eccelse,Le sue parti più piene di vita e alte
trad_divina_commedia_paradiso_1_27.csv,"sì uniforme son, ch'i' non so dire","Sono tutti così uniformi, non posso dire"
trad_divina_commedia_paradiso_1_27.csv,qual Bëatrice per loco mi scelse.,Che Beatrice ha scelto per casa mia.
trad_divina_commedia_paradiso_1_27.csv,"Ma ella, che vedëa 'l mio disire,","Ma lei, che era consapevole del mio desiderio,"
trad_divina_commedia_paradiso_1_27.csv,"incominciò, ridendo tanto lieta,","Cominciava, mentre sorrideva così gioiosamente"
trad_divina_commedia_paradiso_1_27.csv,che Dio parea nel suo volto gioire:,Che Dio sembrava nel suo volto di rallegrarsi:
trad_divina_commedia_paradiso_1_27.csv,"“La natura del mondo, che quïeta","""La natura di quel movimento, che tace"
trad_divina_commedia_paradiso_1_27.csv,"il mezzo e tutto l'altro intorno move,","Il centro e tutto il resto si muove,"
trad_divina_commedia_paradiso_1_27.csv,quinci comincia come da sua meta;,Da qui inizia come dal suo punto di partenza.
trad_divina_commedia_paradiso_1_27.csv,e questo cielo non ha altro dove,E in questo cielo non c'è altro Dove
trad_divina_commedia_paradiso_1_27.csv,"che la mente divina, in che s'accende","Che nella mente divina, in cui è acceso"
trad_divina_commedia_paradiso_1_27.csv,l'amor che 'l volge e la virtù ch'ei piove.,"L'amore che lo trasforma, e il potere che piove."
trad_divina_commedia_paradiso_1_27.csv,"Luce e amor d'un cerchio lui comprende,","In un cerchio la luce e l'amore la abbracciano,"
trad_divina_commedia_paradiso_1_27.csv,sì come questo li altri; e quel precinto,"Anche se questo vale per gli altri, e per quel distretto..."
trad_divina_commedia_paradiso_1_27.csv,colui che 'l cinge solamente intende.,Colui che la circonda da solo controlla.
trad_divina_commedia_paradiso_1_27.csv,"Non è suo moto per altro distinto,","Il suo moto non è da un altro incontrato,"
trad_divina_commedia_paradiso_1_27.csv,"ma li altri son mensurati da questo,","Ma tutti gli altri misurati sono da questo,"
trad_divina_commedia_paradiso_1_27.csv,sì come diece da mezzo e da quinto;,Come dieci è dalla metà e dalla quinta.
trad_divina_commedia_paradiso_1_27.csv,e come il tempo tegna in cotal testo,E in che modo il tempo in una tale pentola
trad_divina_commedia_paradiso_1_27.csv,"le sue radici e ne li altri le fronde,","Può avere le sue radici, e nel resto le sue foglie,"
trad_divina_commedia_paradiso_1_27.csv,omai a te può esser manifesto.,Ora a te si può manifestare.
trad_divina_commedia_paradiso_1_27.csv,"Oh cupidigia, che i mortali affonde","O Covetousness, che i mortali dost ingulf"
trad_divina_commedia_paradiso_1_27.csv,"sì sotto te, che nessuno ha podere","Sotto di te, che nessuno ha il potere"
trad_divina_commedia_paradiso_1_27.csv,di trarre li occhi fuor de le tue onde!,Di tirare indietro i suoi occhi dalle tue onde!
trad_divina_commedia_paradiso_1_27.csv,Ben fiorisce ne li uomini il volere;,La volontà è piena di fiori nell'umanità;
trad_divina_commedia_paradiso_1_27.csv,ma la pioggia continüa converte,Ma la pioggia ininterrotta si converte
trad_divina_commedia_paradiso_1_27.csv,in bozzacchioni le sosine vere.,In wilding abortivi le vere prugne.
trad_divina_commedia_paradiso_1_27.csv,Fede e innocenza son reperte,La fedeltà e l'innocenza si trovano
trad_divina_commedia_paradiso_1_27.csv,solo ne' parvoletti; poi ciascuna,Solo nei bambini; in seguito entrambi
trad_divina_commedia_paradiso_1_27.csv,pria fugge che le guance sian coperte.,Prendere il volo o e 'er le guance con giù sono coperti.
trad_divina_commedia_paradiso_1_27.csv,"Tale, balbuzïendo ancor, digiuna,","Uno, mentre lui sogna ancora, osserva i digiuni,"
trad_divina_commedia_paradiso_1_27.csv,"che poi divora, con la lingua sciolta,","che, quando la sua lingua è sciolta, immediatamente divora"
trad_divina_commedia_paradiso_1_27.csv,qualunque cibo per qualunque luna;,Qualsiasi cibo sotto qualsiasi luna;
trad_divina_commedia_paradiso_1_27.csv,"e tal, balbuzïendo, ama e ascolta","Un altro, mentre suona, ama e ascolta"
trad_divina_commedia_paradiso_1_27.csv,"la madre sua, che, con loquela intera,","A sua madre, che quando il discorso è perfetto"
trad_divina_commedia_paradiso_1_27.csv,disïa poi di vederla sepolta.,Con il desiderio di vederla nella sua tomba.
trad_divina_commedia_paradiso_1_27.csv,Così si fa la pelle bianca nera,Anche così è swarthy reso la pelle così bianca
trad_divina_commedia_paradiso_1_27.csv,nel primo aspetto de la bella figlia,Nel suo primo aspetto della fiera figlia
trad_divina_commedia_paradiso_1_27.csv,di quel ch'apporta mane e lascia sera.,di colui che porta il mattino e lascia la notte.
trad_divina_commedia_paradiso_1_27.csv,"Tu, perché non ti facci maraviglia,","Tu, perché non sia una meraviglia per te,"
trad_divina_commedia_paradiso_1_27.csv,pensa che 'n terra non è chi governi;,Pensate che sulla terra non c'è nessuno che governa;
trad_divina_commedia_paradiso_1_27.csv,onde sì svïa l'umana famiglia.,Da dove si svia la famiglia umana.
trad_divina_commedia_paradiso_1_27.csv,Ma prima che gennaio tutto si sverni,Ere gennaio essere incomprensibile del tutto
trad_divina_commedia_paradiso_1_28.csv,Poscia che 'ncontro a la vita presente,Dopo la verità contro la vita presente
trad_divina_commedia_paradiso_1_28.csv,d'i miseri mortali aperse 'l vero,Dei miserabili mortali sono stati spiegati
trad_divina_commedia_paradiso_1_28.csv,"quella che 'mparadisa la mia mente,","Per mezzo di colei che mi impara la mente,"
trad_divina_commedia_paradiso_1_28.csv,come in lo specchio fiamma di doppiero,Come in un vetro che guarda la fiamma di un cono
trad_divina_commedia_paradiso_1_28.csv,"vede colui che se n'alluma retro,","Egli vede chi da dietro è illuminato da essa,"
trad_divina_commedia_paradiso_1_28.csv,"prima che l'abbia in vista o in pensiero,","Prima di vederlo o di pensare,"
trad_divina_commedia_paradiso_1_28.csv,e sé rivolge per veder se 'l vetro,E lo gira per vedere se è così il vetro
trad_divina_commedia_paradiso_1_28.csv,"li dice il vero, e vede ch'el s'accorda",Digli la verita' e vedi che e' d'accordo.
trad_divina_commedia_paradiso_1_28.csv,con esso come nota con suo metro;,"così come una musica con il suo metro,"
trad_divina_commedia_paradiso_1_28.csv,così la mia memoria si ricorda,In simile saggio la mia memoria ricorda
trad_divina_commedia_paradiso_1_28.csv,ch'io feci riguardando ne' belli occhi,"Che ho fatto, guardando in quei begli occhi,"
trad_divina_commedia_paradiso_1_28.csv,onde a pigliarmi fece Amor la corda.,Di cui l'Amore ha fatto le molle per intrappolarmi.
trad_divina_commedia_paradiso_1_28.csv,E com'io mi rivolsi e furon tocchi,"E mentre mi giravo, e il mio era toccato"
trad_divina_commedia_paradiso_1_28.csv,"li miei da ciò che pare in quel volume,","Da ciò che è evidente in tale volume,"
trad_divina_commedia_paradiso_1_28.csv,"quandunque nel suo giro ben s'adocchi,","Ogni volta che sul suo giro guardiamo intento,"
trad_divina_commedia_paradiso_1_28.csv,un punto vidi che raggiava lume,"Un punto che ho visto io, che stava raggiando verso l'esterno"
trad_divina_commedia_paradiso_1_28.csv,"acuto sì, che 'l viso ch'elli affoca","Luce così acuta, la vista che accende"
trad_divina_commedia_paradiso_1_28.csv,chiuder conviensi per lo forte acume;,Deve chiudere la forza prima di tanta acutezza.
trad_divina_commedia_paradiso_1_28.csv,"e quale stella par quinci più poca,",E qualunque stella sembri piu' piccola qui...
trad_divina_commedia_paradiso_1_28.csv,"parrebbe luna, locata con esso","Sembra essere una luna, se messa al suo fianco."
trad_divina_commedia_paradiso_1_28.csv,come stella con stella si collòca.,Come una stella con un'altra stella è posto.
trad_divina_commedia_paradiso_1_28.csv,Forse cotanto quanto pare appresso,Forse a una tale distanza come appare
trad_divina_commedia_paradiso_1_28.csv,alo cigner la luce che 'l dipigne,"Un alone che cinta la luce che la dipinge,"
trad_divina_commedia_paradiso_1_28.csv,"quando 'l vapor che 'l porta più è spesso,","Quando più denso è il vapore che lo sostiene,"
trad_divina_commedia_paradiso_1_28.csv,distante intorno al punto un cerchio d'igne,Così distante intorno al punto un cerchio di fuoco
trad_divina_commedia_paradiso_1_28.csv,"si girava sì ratto, ch'avria vinto","Cosi' velocemente vortice, che avrebbe sorpassato..."
trad_divina_commedia_paradiso_1_28.csv,quel moto che più tosto il mondo cigne;,Qualunque sia il movimento che più presto cinge il mondo;
trad_divina_commedia_paradiso_1_28.csv,"e questo era d'un altro circumcinto,","E questo è stato da un altro circoncitto,"
trad_divina_commedia_paradiso_1_28.csv,"e quel dal terzo, e 'l terzo poi dal quarto,","Che di un terzo, il terzo poi di un quarto,"
trad_divina_commedia_paradiso_1_28.csv,"dal quinto il quarto, e poi dal sesto il quinto.","da un quinto il quarto, e poi da un sesto il quinto;"
trad_divina_commedia_paradiso_1_28.csv,Sopra seguiva il settimo sì sparto,Il settimo seguito làupon in larghezza
